CO_TAZID,zip5
490751,84601
490738,84601
490736,84601
490732,84601
490740,84601
490791,84601
490784,84601
490781,84601
490748,84601
490747,84601
490730,84601
490734,84601
490701,84601
490749,84601
490705,84601
490696,84601
491227,84655
491223,84655
491238,84655
491239,84655
491241,84655
491243,84655
491245,84655
491247,84655
491248,84655
491246,84655
491244,84655
491251,84655
491249,84655
491253,84655
491259,84655
491229,84655
491228,84655
491236,84655
491230,84655
491232,84655
491231,84655
491233,84655
491268,84655
491266,84655
491262,84655
491264,84655
491235,84655
491237,84655
491254,84655
491242,84655
491250,84655
491258,84655
491260,84655
491265,84655
491263,84655
491267,84655
491252,84655
491256,84655
491257,84655
491261,84655
491240,84655
491326,84655
491270,84633
491274,84633
491272,84633
491271,84633
491273,84633
491314,84633
491255,84633
50001,84308
50002,84308
50003,84308
50004,84308
50005,84308
50006,84308
50007,84308
50008,84308
50009,84308
50010,84308
50011,84308
50012,84308
50013,84308
50014,84308
50015,84308
50016,84308
50017,84320
50018,84320
50019,84320
50020,84320
50021,84320
50022,84320
50023,84320
50024,84320
50025,84320
50026,84320
50027,84320
50028,84320
50029,84320
50030,84320
50031,84320
50032,84320
50033,84320
50034,84320
50035,84320
50036,84320
50037,84320
50038,84320
50039,84320
50040,84320
50041,84320
50042,84320
50043,84320
50044,84320
50045,84320
50046,84320
50048,84320
50049,84320
50746,84320
50747,84320
50748,84320
50749,84320
50750,84320
50751,84320
50752,84320
50753,84320
50754,84320
50755,84320
50757,84320
50047,84338
50058,84338
50059,84338
50060,84338
50061,84338
50062,84338
50063,84338
50064,84338
50065,84338
50066,84338
50067,84338
50068,84338
50069,84338
50070,84338
50071,84338
50072,84338
50073,84338
50074,84338
50671,84338
50682,84338
50688,84338
50700,84338
50766,84338
50050,84305
50051,84305
50052,84305
50053,84305
50054,84305
50055,84305
50056,84305
50057,84305
50657,84305
50658,84305
50659,84305
50660,84305
50661,84305
50662,84305
50663,84305
50664,84305
50665,84305
50666,84305
50667,84305
50668,84305
50669,84305
50670,84305
50672,84305
50673,84305
50674,84305
50675,84305
50676,84305
50677,84305
50678,84305
50679,84305
50680,84305
50681,84305
50683,84305
50684,84305
50685,84305
50686,84305
50687,84305
50689,84305
50690,84305
50691,84305
50075,84335
50076,84335
50077,84335
50078,84335
50079,84335
50080,84335
50081,84335
50082,84335
50083,84335
50084,84335
50085,84335
50086,84335
50087,84335
50088,84335
50089,84335
50090,84335
50091,84335
50092,84335
50093,84335
50125,84335
50126,84335
50127,84335
50128,84335
50129,84335
50130,84335
50131,84335
50132,84335
50133,84335
50134,84335
50135,84335
50136,84335
50137,84335
50138,84335
50139,84335
50140,84335
50141,84335
50142,84335
50143,84335
50144,84335
50145,84335
50146,84335
50147,84335
50148,84335
50149,84335
50150,84335
50151,84335
50152,84335
50153,84335
50154,84335
50155,84335
50156,84335
50157,84335
50158,84335
50159,84335
50160,84335
50161,84335
50162,84335
50163,84335
50164,84335
50165,84335
50166,84335
50167,84335
50168,84335
50169,84335
50170,84335
50171,84335
50172,84335
50173,84335
50174,84335
50175,84335
50176,84335
50177,84335
50178,84335
50179,84335
50181,84335
50183,84335
50187,84335
50263,84335
50264,84335
50265,84335
50268,84335
50269,84335
50270,84335
50271,84335
50273,84335
50298,84335
50693,84335
50698,84335
50699,84335
50701,84335
50702,84335
50703,84335
50704,84335
50705,84335
50714,84335
50715,84335
50716,84335
50717,84335
50718,84335
50719,84335
50720,84335
50721,84335
50726,84335
50728,84335
50729,84335
50730,84335
50731,84335
50733,84335
50734,84335
50735,84335
50736,84335
50738,84335
50739,84335
50740,84335
50741,84335
50742,84335
50743,84335
50744,84335
50745,84335
50767,84335
50778,84335
50779,84335
50780,84335
50781,84335
50782,84335
50783,84335
50784,84335
50785,84335
50787,84335
50788,84335
50789,84335
50790,84335
50791,84335
50792,84335
50793,84335
50794,84335
50795,84335
50796,84335
50797,84335
50798,84335
50799,84335
50800,84335
50801,84335
50802,84335
50803,84335
50804,84335
50805,84335
50806,84335
50807,84335
50808,84335
50812,84335
50816,84335
50094,84327
50095,84327
50096,84327
50097,84327
50098,84327
50099,84327
50100,84327
50101,84327
50102,84327
50692,84327
50694,84327
50695,84327
50696,84327
50697,84327
50706,84327
50707,84327
50708,84327
50709,84327
50710,84327
50711,84327
50712,84327
50713,84327
50725,84327
50103,84333
50104,84333
50105,84333
50106,84333
50107,84333
50108,84333
50109,84333
50110,84333
50111,84333
50112,84333
50113,84333
50114,84333
50115,84333
50116,84333
50117,84333
50118,84333
50119,84333
50120,84333
50121,84333
50122,84333
50123,84333
50124,84333
50756,84333
50758,84333
50759,84333
50760,84333
50761,84333
50762,84333
50763,84333
50764,84333
50765,84333
50768,84333
50769,84333
50770,84333
50771,84333
50772,84333
50773,84333
50774,84333
50775,84333
50776,84333
50777,84333
50786,84333
50880,84333
50180,84318
50182,84318
50184,84318
50185,84318
50186,84318
50188,84318
50189,84318
50190,84318
50191,84318
50192,84318
50193,84318
50194,84318
50195,84318
50196,84318
50197,84318
50198,84318
50199,84318
50200,84318
50201,84318
50202,84318
50203,84318
50204,84318
50205,84318
50206,84318
50207,84318
50208,84318
50209,84318
50211,84318
50212,84318
50213,84318
50214,84318
50215,84318
50216,84318
50217,84318
50219,84318
50220,84318
50809,84318
50810,84318
50210,84341
50218,84341
50221,84341
50222,84341
50223,84341
50224,84341
50225,84341
50226,84341
50227,84341
50228,84341
50229,84341
50230,84341
50231,84341
50232,84341
50233,84341
50234,84341
50235,84341
50236,84341
50237,84341
50238,84341
50239,84341
50240,84341
50241,84341
50242,84341
50243,84341
50244,84341
50245,84341
50246,84341
50247,84341
50248,84341
50249,84341
50250,84341
50251,84341
50252,84341
50253,84341
50254,84341
50255,84341
50256,84341
50257,84341
50258,84341
50259,84341
50260,84341
50261,84341
50262,84341
50279,84341
50280,84341
50281,84341
50285,84341
50286,84341
50287,84341
50288,84341
50289,84341
50290,84341
50291,84341
50292,84341
50293,84341
50294,84341
50295,84341
50296,84341
50297,84341
50301,84341
50302,84341
50303,84341
50304,84341
50305,84341
50306,84341
50307,84341
50308,84341
50309,84341
50310,84341
50311,84341
50312,84341
50313,84341
50314,84341
50316,84341
50317,84341
50319,84341
50320,84341
50321,84341
50266,84321
50267,84321
50272,84321
50274,84321
50275,84321
50276,84321
50277,84321
50278,84321
50282,84321
50283,84321
50284,84321
50299,84321
50300,84321
50315,84321
50318,84321
50322,84321
50323,84321
50324,84321
50325,84321
50326,84321
50327,84321
50328,84321
50329,84321
50330,84321
50331,84321
50332,84321
50333,84321
50334,84321
50335,84321
50336,84321
50337,84321
50338,84321
50339,84321
50340,84321
50341,84321
50342,84321
50343,84321
50344,84321
50345,84321
50346,84321
50347,84321
50348,84321
50349,84321
50350,84321
50351,84321
50352,84321
50353,84321
50354,84321
50355,84321
50356,84321
50357,84321
50358,84321
50359,84321
50360,84321
50361,84321
50362,84321
50363,84321
50364,84321
50365,84321
50366,84321
50367,84321
50368,84321
50369,84321
50370,84321
50371,84321
50372,84321
50373,84321
50374,84321
50375,84321
50376,84321
50377,84321
50379,84321
50380,84321
50381,84321
50382,84321
50383,84321
50384,84321
50385,84321
50386,84321
50387,84321
50388,84321
50389,84321
50390,84321
50391,84321
50392,84321
50393,84321
50394,84321
50395,84321
50396,84321
50397,84321
50398,84321
50399,84321
50400,84321
50401,84321
50402,84321
50403,84321
50404,84321
50405,84321
50406,84321
50407,84321
50408,84321
50409,84321
50410,84321
50411,84321
50412,84321
50413,84321
50414,84321
50415,84321
50416,84321
50417,84321
50418,84321
50419,84321
50420,84321
50421,84321
50422,84321
50423,84321
50424,84321
50425,84321
50426,84321
50427,84321
50428,84321
50429,84321
50430,84321
50431,84321
50432,84321
50433,84321
50434,84321
50435,84321
50436,84321
50437,84321
50438,84321
50439,84321
50440,84321
50441,84321
50442,84321
50443,84321
50444,84321
50445,84321
50446,84321
50447,84321
50448,84321
50449,84321
50450,84321
50451,84321
50453,84321
50455,84321
50456,84321
50457,84321
50458,84321
50459,84321
50460,84321
50461,84321
50462,84321
50463,84321
50464,84321
50465,84321
50466,84321
50467,84321
50468,84321
50469,84321
50470,84321
50471,84321
50474,84321
50483,84321
50490,84321
50505,84321
50548,84321
50549,84321
50550,84321
50551,84321
50552,84321
50553,84321
50554,84321
50555,84321
50556,84321
50557,84321
50558,84321
50559,84321
50560,84321
50561,84321
50562,84321
50563,84321
50564,84321
50565,84321
50566,84321
50567,84321
50568,84321
50569,84321
50570,84321
50571,84321
50572,84321
50573,84321
50574,84321
50575,84321
50576,84321
50577,84321
50578,84321
50579,84321
50595,84321
50596,84321
50610,84321
50830,84321
50831,84321
50833,84321
50865,84321
50866,84321
50868,84321
50871,84321
50872,84321
50875,84321
50877,84321
50882,84321
50900,84321
50901,84321
50902,84321
50903,84321
50904,84321
50905,84321
50906,84321
50907,84321
50908,84321
50909,84321
50910,84321
50911,84321
50914,84321
50915,84321
50916,84321
50917,84321
50918,84321
50919,84321
50920,84321
50921,84321
50378,84322
50452,84339
50454,84339
50537,84339
50538,84339
50539,84339
50586,84339
50611,84339
50612,84339
50613,84339
50614,84339
50615,84339
50616,84339
50617,84339
50618,84339
50619,84339
50620,84339
50621,84339
50622,84339
50623,84339
50624,84339
50625,84339
50626,84339
50627,84339
50628,84339
50629,84339
50630,84339
50631,84339
50632,84339
50633,84339
50634,84339
50635,84339
50636,84339
50637,84339
50638,84339
50639,84339
50640,84339
50641,84339
50642,84339
50643,84339
50644,84339
50645,84339
50835,84339
50838,84339
50840,84339
50842,84339
50844,84339
50856,84339
50857,84339
50879,84339
50881,84339
50883,84339
50884,84339
50887,84339
50891,84339
50892,84339
50893,84339
50894,84339
50895,84339
50896,84339
50897,84339
50898,84339
50899,84339
50922,84339
50923,84339
50924,84339
50925,84339
50926,84339
50927,84339
50928,84339
50929,84339
50930,84339
50472,84332
50473,84332
50475,84332
50476,84332
50477,84332
50478,84332
50479,84332
50480,84332
50481,84332
50482,84332
50484,84332
50485,84332
50486,84332
50487,84332
50488,84332
50489,84332
50491,84332
50492,84332
50493,84332
50494,84332
50495,84332
50496,84332
50497,84332
50498,84332
50499,84332
50500,84332
50501,84332
50502,84332
50503,84332
50504,84332
50506,84326
50507,84326
50508,84326
50509,84326
50510,84326
50511,84326
50512,84326
50513,84326
50514,84326
50515,84326
50516,84326
50517,84326
50518,84326
50519,84326
50520,84326
50521,84326
50522,84326
50523,84326
50524,84326
50525,84326
50526,84326
50527,84326
50528,84326
50529,84325
50530,84325
50531,84325
50532,84325
50533,84325
50534,84325
50535,84325
50536,84325
50540,84325
50541,84325
50542,84325
50543,84325
50544,84325
50545,84325
50546,84325
50547,84325
50811,84325
50813,84325
50814,84325
50815,84325
50817,84325
50818,84325
50819,84325
50820,84325
50821,84325
50822,84325
50824,84325
50826,84325
50827,84325
50845,84325
50847,84325
50850,84325
50852,84325
50853,84325
50861,84325
50862,84325
50889,84325
50580,84319
50581,84319
50582,84319
50583,84319
50584,84319
50585,84319
50587,84319
50588,84319
50589,84319
50590,84319
50591,84319
50592,84319
50593,84319
50594,84319
50597,84319
50598,84319
50599,84319
50600,84319
50601,84319
50602,84319
50603,84319
50604,84319
50605,84319
50606,84319
50607,84319
50608,84319
50609,84319
50912,84319
50913,84319
50931,84319
50932,84319
50933,84319
50934,84319
50935,84319
50936,84319
50937,84319
50938,84319
50939,84319
50646,84328
50647,84328
50648,84328
50649,84328
50650,84328
50651,84328
50652,84328
50653,84328
50654,84328
50655,84328
50656,84328
50823,84328
50825,84328
50828,84328
50829,84328
50832,84328
50834,84328
50836,84328
50837,84328
50839,84328
50841,84328
50843,84328
50846,84328
50848,84328
50849,84328
50851,84328
50854,84328
50855,84328
50858,84328
50859,84328
50860,84328
50863,84328
50864,84328
50867,84328
50869,84328
50870,84328
50873,84328
50874,84328
50876,84328
50878,84328
50885,84328
50886,84328
50888,84328
50890,84328
50940,84328
50941,84328
50942,84328
50943,84328
50722,84304
50723,84304
50724,84304
50727,84304
50732,84304
50737,84304
530001,84738
530002,84738
530003,84738
530004,84738
530005,84738
530006,84738
530007,84738
530008,84738
530009,84738
530010,84738
530011,84738
530012,84738
530013,84738
530014,84738
530015,84738
530016,84738
530017,84738
530018,84738
530019,84738
530020,84738
530021,84738
530022,84738
530023,84738
530024,84738
530025,84738
530026,84738
530027,84738
530028,84738
530029,84738
530030,84738
530031,84738
530032,84738
530037,84738
530810,84738
530823,84738
530824,84738
530837,84738
530033,84765
530034,84765
530035,84765
530036,84765
530038,84765
530039,84765
530040,84765
530041,84765
530042,84765
530043,84765
530044,84765
530045,84765
530046,84765
530047,84765
530048,84765
530049,84765
530050,84765
530051,84765
530052,84765
530053,84770
530054,84770
530055,84770
530056,84770
530057,84770
530058,84770
530059,84770
530060,84770
530061,84770
530062,84770
530063,84770
530064,84770
530065,84770
530066,84770
530067,84770
530068,84770
530069,84770
530070,84770
530071,84770
530072,84770
530073,84770
530074,84770
530075,84770
530076,84770
530077,84770
530078,84770
530079,84770
530080,84770
530081,84770
530082,84770
530084,84770
530085,84770
530086,84770
530087,84770
530089,84770
530090,84770
530091,84770
530093,84770
530094,84770
530097,84770
530098,84770
530100,84770
530101,84770
530102,84770
530107,84770
530108,84770
530109,84770
530110,84770
530111,84770
530112,84770
530113,84770
530114,84770
530115,84770
530116,84770
530118,84770
530123,84770
530129,84770
530130,84770
530132,84770
530133,84770
530135,84770
530139,84770
530140,84770
530143,84770
530144,84770
530145,84770
530148,84770
530149,84770
530151,84770
530152,84770
530153,84770
530154,84770
530155,84770
530156,84770
530158,84770
530159,84770
530160,84770
530163,84770
530165,84770
530167,84770
530168,84770
530169,84770
530171,84770
530172,84770
530173,84770
530174,84770
530175,84770
530177,84770
530180,84770
530181,84770
530182,84770
530184,84770
530185,84770
530187,84770
530189,84770
530190,84770
530191,84770
530192,84770
530193,84770
530194,84770
530195,84770
530196,84770
530197,84770
530202,84770
530203,84770
530204,84770
530206,84770
530208,84770
530209,84770
530210,84770
530216,84770
530217,84770
530218,84770
530219,84770
530220,84770
530226,84770
530227,84770
530229,84770
530234,84770
530235,84770
530236,84770
530240,84770
530245,84770
530250,84770
530251,84770
530253,84770
530256,84770
530261,84770
530263,84770
530799,84770
530807,84770
530812,84770
530813,84770
530818,84770
530820,84770
530827,84770
530833,84770
530842,84770
530843,84770
530845,84770
530083,84780
530096,84780
530126,84780
530269,84780
530270,84780
530284,84780
530290,84780
530291,84780
530293,84780
530299,84780
530300,84780
530317,84780
530347,84780
530348,84780
530349,84780
530350,84780
530351,84780
530352,84780
530353,84780
530354,84780
530355,84780
530356,84780
530357,84780
530358,84780
530359,84780
530360,84780
530361,84780
530362,84780
530363,84780
530364,84780
530365,84780
530366,84780
530367,84780
530368,84780
530369,84780
530370,84780
530371,84780
530372,84780
530373,84780
530374,84780
530375,84780
530376,84780
530377,84780
530378,84780
530379,84780
530380,84780
530381,84780
530382,84780
530383,84780
530384,84780
530385,84780
530386,84780
530387,84780
530388,84780
530389,84780
530390,84780
530391,84780
530392,84780
530393,84780
530394,84780
530395,84780
530396,84780
530397,84780
530398,84780
530399,84780
530400,84780
530401,84780
530402,84780
530403,84780
530404,84780
530405,84780
530406,84780
530407,84780
530408,84780
530409,84780
530410,84780
530411,84780
530412,84780
530413,84780
530414,84780
530415,84780
530416,84780
530417,84780
530418,84780
530419,84780
530420,84780
530421,84780
530422,84780
530423,84780
530424,84780
530425,84780
530426,84780
530427,84780
530428,84780
530429,84780
530430,84780
530432,84780
530434,84780
530435,84780
530436,84780
530438,84780
530439,84780
530440,84780
530441,84780
530442,84780
530443,84780
530444,84780
530445,84780
530446,84780
530447,84780
530448,84780
530449,84780
530450,84780
530451,84780
530452,84780
530454,84780
530554,84780
530800,84780
530821,84780
530846,84780
530847,84780
530853,84780
530088,84790
530092,84790
530095,84790
530099,84790
530103,84790
530104,84790
530105,84790
530106,84790
530117,84790
530119,84790
530120,84790
530121,84790
530122,84790
530124,84790
530125,84790
530127,84790
530128,84790
530131,84790
530134,84790
530136,84790
530137,84790
530138,84790
530141,84790
530142,84790
530146,84790
530147,84790
530150,84790
530157,84790
530161,84790
530162,84790
530164,84790
530166,84790
530170,84790
530176,84790
530178,84790
530179,84790
530183,84790
530186,84790
530188,84790
530198,84790
530199,84790
530200,84790
530201,84790
530205,84790
530207,84790
530211,84790
530212,84790
530213,84790
530214,84790
530215,84790
530221,84790
530222,84790
530223,84790
530224,84790
530225,84790
530228,84790
530230,84790
530231,84790
530232,84790
530233,84790
530237,84790
530238,84790
530239,84790
530241,84790
530242,84790
530243,84790
530244,84790
530246,84790
530247,84790
530248,84790
530249,84790
530252,84790
530254,84790
530255,84790
530257,84790
530258,84790
530259,84790
530260,84790
530262,84790
530264,84790
530265,84790
530266,84790
530267,84790
530268,84790
530271,84790
530272,84790
530273,84790
530274,84790
530275,84790
530276,84790
530277,84790
530278,84790
530279,84790
530280,84790
530281,84790
530282,84790
530283,84790
530285,84790
530286,84790
530287,84790
530288,84790
530289,84790
530292,84790
530294,84790
530295,84790
530296,84790
530297,84790
530298,84790
530301,84790
530302,84790
530303,84790
530304,84790
530305,84790
530306,84790
530307,84790
530308,84790
530309,84790
530310,84790
530311,84790
530312,84790
530313,84790
530314,84790
530315,84790
530316,84790
530318,84790
530319,84790
530320,84790
530321,84790
530322,84790
530323,84790
530324,84790
530325,84790
530326,84790
530327,84790
530328,84790
530329,84790
530330,84790
530331,84790
530332,84790
530333,84790
530334,84790
530335,84790
530336,84790
530337,84790
530339,84790
530340,84790
530341,84790
530342,84790
530343,84790
530344,84790
530345,84790
530346,84790
530431,84790
530433,84790
530437,84790
530841,84790
530851,84790
530862,84790
530338,84737
530453,84737
530455,84737
530456,84737
530457,84737
530458,84737
530459,84737
530460,84737
530461,84737
530462,84737
530463,84737
530464,84737
530465,84737
530466,84737
530467,84737
530468,84737
530469,84737
530470,84737
530471,84737
530472,84737
530473,84737
530474,84737
530475,84737
530476,84737
530477,84737
530478,84737
530479,84737
530480,84737
530481,84737
530482,84737
530483,84737
530484,84737
530485,84737
530486,84737
530487,84737
530488,84737
530489,84737
530490,84737
530491,84737
530492,84737
530493,84737
530494,84737
530495,84737
530496,84737
530497,84737
530498,84737
530499,84737
530500,84737
530501,84737
530502,84737
530503,84737
530504,84737
530505,84737
530506,84737
530507,84737
530508,84737
530509,84737
530510,84737
530511,84737
530512,84737
530513,84737
530514,84737
530515,84737
530516,84737
530517,84737
530518,84737
530519,84737
530520,84737
530521,84737
530522,84737
530523,84737
530524,84737
530525,84737
530526,84737
530527,84737
530528,84737
530529,84737
530530,84737
530531,84737
530532,84737
530533,84737
530534,84737
530535,84737
530536,84737
530537,84737
530538,84737
530539,84737
530540,84737
530541,84737
530542,84737
530543,84737
530544,84737
530545,84737
530546,84737
530547,84737
530548,84737
530549,84737
530550,84737
530551,84737
530552,84737
530553,84737
530555,84737
530556,84737
530557,84737
530558,84737
530559,84737
530560,84737
530561,84737
530562,84737
530563,84737
530564,84737
530565,84737
530566,84737
530567,84737
530568,84737
530569,84737
530570,84737
530571,84737
530572,84737
530573,84737
530574,84737
530575,84737
530576,84737
530577,84737
530578,84737
530579,84737
530580,84737
530581,84737
530582,84737
530583,84737
530584,84737
530585,84737
530586,84737
530587,84737
530588,84737
530589,84737
530590,84737
530591,84737
530592,84737
530593,84737
530594,84737
530595,84737
530596,84737
530597,84737
530598,84737
530599,84737
530600,84737
530601,84737
530602,84737
530603,84737
530604,84737
530605,84737
530606,84737
530607,84737
530608,84737
530609,84737
530610,84737
530611,84737
530612,84737
530613,84737
530614,84737
530615,84737
530616,84737
530617,84737
530618,84737
530619,84737
530620,84737
530621,84737
530622,84737
530703,84737
530704,84737
530705,84737
530706,84737
530707,84737
530708,84737
530709,84737
530819,84737
530822,84737
530826,84737
530828,84737
530831,84737
530835,84737
530836,84737
530838,84737
530839,84737
530840,84737
530844,84737
530848,84737
530849,84737
530850,84737
530852,84737
530854,84737
530855,84737
530856,84737
530857,84737
530858,84737
530859,84737
530860,84737
530861,84737
530863,84737
530864,84737
530865,84737
530866,84737
530867,84737
530868,84737
530623,84745
530626,84745
530627,84745
530628,84745
530629,84745
530630,84745
530631,84745
530632,84745
530633,84745
530634,84745
530635,84745
530636,84745
530637,84745
530638,84745
530639,84745
530640,84745
530641,84745
530642,84745
530643,84745
530644,84745
530645,84745
530646,84745
530647,84745
530648,84745
530624,84779
530679,84779
530680,84779
530681,84779
530682,84779
530683,84779
530684,84779
530685,84779
530686,84779
530790,84779
530795,84779
530801,84779
530817,84779
530829,84779
530625,84774
530649,84774
530650,84774
530651,84774
530652,84774
530653,84774
530654,84774
530655,84774
530656,84774
530657,84774
530658,84774
530659,84774
530660,84774
530661,84774
530662,84774
530663,84774
530664,84774
530665,84774
530666,84774
530667,84774
530668,84774
530669,84774
530670,84774
530671,84774
530672,84774
530673,84774
530674,84774
530675,84774
530676,84774
530677,84774
530678,84774
530687,84763
530688,84763
530689,84763
530690,84763
530691,84763
530692,84763
530693,84763
530694,84767
530695,84767
530696,84767
530697,84767
530698,84767
530699,84767
530700,84767
530701,84767
530702,84767
530763,84767
530769,84767
530710,84784
530711,84784
530712,84784
530713,84784
530714,84725
530715,84725
530716,84725
530717,84725
530718,84725
530719,84725
530720,84725
530721,84725
530722,84725
530723,84725
530724,84725
530735,84725
530736,84725
530737,84725
530738,84725
530739,84725
530740,84725
530742,84725
530743,84725
530744,84725
530745,84725
530746,84725
530747,84725
530748,84725
530725,84757
530726,84757
530727,84757
530754,84757
530755,84757
530758,84757
530759,84757
530760,84757
530761,84757
530764,84757
530765,84757
530766,84757
530767,84757
530768,84757
530770,84757
530771,84757
530773,84757
530774,84757
530785,84757
530793,84757
530794,84757
530728,84746
530729,84746
530730,84746
530731,84746
530732,84746
530811,84746
530814,84746
530815,84746
530816,84746
530733,84756
530734,84756
530741,84756
530753,84756
21009,84756
21012,84756
21014,84756
530749,84781
530752,84781
530772,84781
530783,84781
530784,84781
530787,84781
530788,84781
530750,84782
530756,84782
530757,84782
530762,84782
530781,84782
530782,84782
530791,84782
530792,84782
530796,84782
530798,84782
530802,84782
530751,84733
530775,84733
530777,84733
530786,84733
530789,84733
530804,84733
530805,84733
530808,84733
530809,84733
530825,84733
530830,84733
530832,84733
530834,84733
530776,84722
530778,84722
530779,84722
530780,84722
530797,84783
530803,84783
530806,84783
43001,84098
43010,84098
43121,84098
43013,84098
43039,84098
43034,84098
43040,84098
43035,84098
43037,84098
43041,84098
43046,84098
43047,84098
43051,84098
43052,84098
43112,84098
43109,84098
43108,84098
43015,84098
43017,84098
43005,84098
43116,84098
43002,84098
43004,84098
43008,84098
43021,84098
43006,84098
43262,84098
43009,84098
43059,84098
43054,84098
43106,84098
43048,84098
43118,84098
43119,84098
43110,84098
43111,84098
43020,84098
43036,84098
43032,84098
43033,84098
43038,84098
43042,84098
43045,84098
43053,84098
43060,84098
43031,84098
43030,84098
43026,84098
43029,84098
43028,84098
43025,84098
43024,84098
43049,84098
43055,84098
43057,84098
43056,84098
43105,84098
43123,84098
43238,84098
43236,84098
43043,84098
43011,84098
43012,84098
43044,84098
43050,84098
43058,84098
43027,84098
43023,84098
43018,84098
43016,84098
43014,84098
43019,84098
43007,84098
43003,84098
43213,84098
43114,84098
43113,84098
43233,84098
43235,84098
43234,84098
43115,84098
43249,84098
43245,84098
43248,84098
43247,84098
43246,84098
43250,84098
43107,84098
43243,84098
43241,84098
43242,84098
43244,84098
43239,84098
43240,84098
43237,84098
43251,84098
43252,84098
43253,84098
43254,84098
43255,84098
43256,84098
43257,84098
43117,84098
43258,84098
43259,84098
43022,84098
43261,84098
43263,84098
43273,84098
43272,84098
43270,84098
43271,84098
43264,84098
43265,84098
43267,84098
43269,84098
43268,84098
43266,84098
43274,84098
43275,84098
43276,84098
43065,84060
43068,84060
43066,84060
43081,84060
43092,84060
43093,84060
43069,84060
43098,84060
43090,84060
43084,84060
43074,84060
43103,84060
43096,84060
43127,84060
43126,84060
43070,84060
43064,84060
43077,84060
43080,84060
43067,84060
43097,84060
43122,84060
43071,84060
43128,84060
43094,84060
43095,84060
43101,84060
43102,84060
43091,84060
43063,84060
43073,84060
43078,84060
43076,84060
43075,84060
43125,84060
43061,84060
43062,84060
43072,84060
43104,84060
43100,84060
43099,84060
43082,84060
43087,84060
43088,84060
43089,84060
43086,84060
43085,84060
43083,84060
43079,84060
43278,84060
43277,84060
51019,84060
51018,84060
51020,84060
43172,84033
43164,84033
43169,84033
43165,84033
43171,84033
43173,84033
43166,84033
43167,84033
43168,84033
43170,84033
43182,84017
43177,84017
43179,84017
43217,84017
43219,84017
43203,84017
43184,84017
43207,84017
43212,84017
43216,84017
43191,84017
43181,84017
43185,84017
43198,84017
43202,84017
43183,84017
43193,84017
43180,84017
43195,84017
43196,84017
43200,84017
43124,84017
43120,84017
43129,84017
43210,84017
43209,84017
43215,84017
43214,84017
43208,84017
43201,84017
43211,84017
43204,84017
43197,84017
43192,84017
43194,84017
43189,84017
43206,84017
43205,84017
43199,84017
43188,84017
43187,84017
43218,84017
43190,84017
43186,84017
43260,84017
43131,84036
43140,84036
43148,84036
43153,84036
43150,84036
43154,84036
43159,84036
43160,84036
43229,84036
43232,84036
43227,84036
43142,84036
43145,84036
43143,84036
43139,84036
43147,84036
43132,84036
43149,84036
43152,84036
43141,84036
43144,84036
43151,84036
43163,84036
43161,84036
43162,84036
43158,84036
43230,84036
43156,84036
43155,84036
43231,84036
43146,84036
43157,84036
43228,84036
51042,84036
51003,84036
51010,84036
51043,84036
51009,84036
51002,84036
51008,84036
51041,84036
51011,84036
51001,84036
51004,84036
51278,84036
51296,84036
43138,84055
43135,84055
43134,84055
43136,84055
43225,84055
43224,84055
43226,84055
43137,84055
43223,84055
43222,84061
43133,84061
43130,84061
43220,82930
43221,82930
43176,84024
43175,84024
43174,84024
43178,84024
51007,84032
51006,84032
51005,84032
51271,84032
51290,84032
51294,84032
51308,84032
51299,84032
51295,84032
51310,84032
51309,84032
51301,84032
51016,84032
51014,84032
51032,84032
51030,84032
51013,84032
51095,84032
51113,84032
51120,84032
51132,84032
51130,84032
51141,84032
51142,84032
51136,84032
51139,84032
51084,84032
51085,84032
51087,84032
51127,84032
51145,84032
51212,84032
51208,84032
51197,84032
51194,84032
51176,84032
51170,84032
51172,84032
51178,84032
51154,84032
51147,84032
51149,84032
51151,84032
51284,84032
51219,84032
51195,84032
51283,84032
51236,84032
51228,84032
51223,84032
51224,84032
51233,84032
51229,84032
51226,84032
51311,84032
51241,84032
51246,84032
51234,84032
51089,84032
51105,84032
51100,84032
51093,84032
51091,84032
51088,84032
51090,84032
51096,84032
51157,84032
51160,84032
51152,84032
51146,84032
51148,84032
51123,84032
51125,84032
51119,84032
51117,84032
51112,84032
51116,84032
51196,84032
51182,84032
51181,84032
51169,84032
51164,84032
51143,84032
51040,84032
51183,84032
51184,84032
51203,84032
51297,84032
51300,84032
51128,84032
51250,84032
51144,84032
51304,84032
51097,84032
51205,84032
51217,84032
51103,84032
51227,84032
51216,84032
51235,84032
51161,84032
51129,84032
51238,84032
51237,84032
51232,84032
51243,84032
51140,84032
51133,84032
51134,84032
51137,84032
51239,84032
51240,84032
51244,84032
51242,84032
51245,84032
51247,84032
51248,84032
51218,84032
51209,84032
51220,84032
51215,84032
51214,84032
51213,84032
51210,84032
51206,84032
51211,84032
51225,84032
51201,84032
51221,84032
51124,84032
51189,84032
51230,84032
51193,84032
51202,84032
51186,84032
51179,84032
51171,84032
51190,84032
51188,84032
51198,84032
51199,84032
51192,84032
51200,84032
51204,84032
51185,84032
51177,84032
51191,84032
51180,84032
51108,84032
51174,84032
51153,84032
51150,84032
51092,84032
51086,84032
51111,84032
51121,84032
51131,84032
51126,84032
